,hierid,T_mean
5738,TUR.4.R5c1dcbecd7e21776,6.2357358207906985
5739,TUR.41.Ra24b31b8eb7503d3,17.17669954909914
5740,TUR.58.R31be05be4cf38d35,15.074015483854929
5741,AFG.7.68,11.776329070293855
5742,AFG.3.32,3.468783557935353
5743,AFG.3.27,1.9895682021074157
5744,AFG.2.16,6.921673274865975
5745,AFG.19.201,11.796058358846494
5746,AFG.1.12,-10.043094166301644
5747,AFG.2.20,10.829031976096104
5748,AFG.21.212,18.25959825364623
5749,AFG.11.116,16.39795208378206
5750,AFG.11.124,18.013117473438214
5751,AFG.11.117,15.90671683499402
5752,AFG.13.140,9.060256778781763
5753,AFG.21.217,18.517606112867583
5754,AFG.30.303,6.278046335281637
5755,AFG.25.255,8.10337803890827
5756,AFG.20.204,9.23845650086588
5757,AFG.8.80,9.953373061613291
5758,AFG.14.158,22.105692852085152
5759,AFG.8.77,10.744862555165355
5760,AFG.10.103,22.106099840413755
5761,AFG.14.153,20.335332203898055
5762,AFG.22.231,23.3017122429974
5763,AFG.10.106,22.206484805575144
5764,AFG.14.161,19.927642761368716
5765,AFG.29.299,13.846235245666662
5766,AFG.14.149,19.970667367857345
5767,AFG.22.233,23.524003420393456
5768,AFG.14.160,21.04750148183252
5769,AFG.10.98,22.569120997524244
5770,AFG.18.197,17.488556120347283
5771,AFG.10.109,21.25898640170872
5772,AFG.24.252,14.593554037128763
5773,AFG.4.43,15.892446701696088
5774,AFG.3.23,13.966456905613377
5775,AFG.29.300,-2.775664351364867
5776,AFG.26.273,11.926692437470223
5777,AFG.15.167,13.705978363230372
5778,AFG.1.Rcf29900a4c191e96,-5.601303927244777
5779,AFG.10.R01090b16282376f5,22.335753482357138
5780,AFG.29.R74fcec17af54c808,6.35238770096384
5781,AFG.1.R91a8634efe8e02a7,1.6855845452589087
5782,AFG.19.Rcd8a19e4e02eef13,16.33723965866502
5783,AFG.11.R8c077254fc886fac,8.177742711817334
5784,AFG.21.Ra6cf658876a55bf9,18.57599163010607
5785,AFG.3.R269df99329225b2a,3.757722686971713
5786,AFG.15.R9f61a8d4b0fea672,11.875831051143061
5787,AFG.28.R93cd63c39aa26547,2.046870267252837
5788,AFG.10.R7fc4ac9564655b4c,21.403809720078876
5789,AFG.12.Rd2a3753cae07169e,18.51256698569983
5790,AFG.4.Rba8a6cb92a71a1fe,16.058602627544964
5791,AFG.2.Re52952e4e6b141e6,12.061218253766446
5792,AFG.16.R56f62a5b11d7a76e,13.446900101179182
5793,AFG.29.R5a453801396807f2,12.481754333861915
5794,AFG.30.R922e0ff47dc73fe9,16.331463469622012
5795,AFG.6.R97eede2b941f822e,22.36659140490246
5796,AFG.9.R2de58211a39a05c4,7.797356838880687
5797,AFG.9.Reee7d1f78893e50f,2.9596417468953775
5798,AFG.31.R7533cfa7af80b230,6.938994543406574
5799,AFG.20.R3c3b3822ad703202,9.265034978413663
5800,AFG.18.R3945a21254a36b53,17.17005565787744
5801,AFG.16.R679857e5b8c74688,14.905949338592322
5802,AFG.24.R6806f602c75dfaa2,13.796309164001203
5803,AFG.7.Ra67230a12297e143,7.197791030989363
5804,AFG.8.R8c0fc5f856580948,8.300820478362233
5805,AFG.1.Rd0d6327d56611fba,-2.5021502890993568
5806,AFG.12.Rc50339f5954ae669,15.258688912488413
5807,AFG.17,12.518588738051854
5808,AFG.30.R600c8571d9eda691,10.948457292719112
5809,AFG.13.R0d3e2743dd7da761,7.803686083304066
5810,AFG.28.R8ad94c036bcb94aa,9.685102956055328
5811,AFG.1.R8abddb145b8788ee,-0.4393643679118076
5812,AFG.3.R928d90c14ac77c16,8.377453194038054
5813,AFG.13.R2fd01f61b0993bc3,9.482805661498219
5814,AFG.15.R49ce84ced4420d4c,12.364238218357343
5815,AFG.23,2.2833586715500904
5816,AFG.4.R441976f1984e9d4c,14.067249610607263
5817,AFG.31.R2cddadc8171d5232,3.127161532765554
5818,AFG.29.R9ff60d55ec253532,13.602729745478182
5819,AFG.25.Rf77ed53d6994d2ee,9.982099122358312
5820,AFG.21.R335bc53b76ceae53,16.850933301598467
5821,AFG.21.R452a3f16b7c93204,11.840727621638994
5822,AFG.11.R888b226f710b3709,16.789263199224596
5823,AFG.19.Rb70c80870c4e3972,14.537041472785168
5824,AFG.32,14.060164393994404
5825,AFG.14.R125e4bb8260ea315,18.81581432920661
5826,AFG.18.R02a221614471fb78,17.423781928184884
5827,AFG.13.Rc172c1175351df3c,10.444547723323183
5828,AFG.10.R4231d3df78d3772c,16.47598891988493
5829,AFG.8.R1033466054322fbc,8.438362361729567
5830,AFG.24.Rd61b76c20460e178,12.052792242656057
5831,AFG.1.Ra6a2bba0a271cb4a,6.641702654574024
5832,AFG.26.Ra91fd5c834036528,1.9935685418433897
5833,AFG.11.R95ece0d29da8aba1,13.282134015895265
5834,AFG.3.Rfb19c4c0f42445fa,12.701208282809354
5835,AFG.5,1.578666946915486
5836,AFG.7.R1be1903632a37179,14.354476358827455
5837,AFG.6.Re2476cb25c1b5dba,19.218774371553238
5838,AFG.27,7.121971334662793
5839,AFG.22.R8dc821211617773c,23.243874418007415
5840,AFG.26.R4c10bf14a4a7fec7,8.224913155756985
5841,BGD.2.5.10.71,25.433657588470282
5842,BGD.5.22.58.400,25.006845634640683
5843,BGD.5.22.59.402,25.04368984105433
5844,BGD.5.19.49.331,25.04895363518969
5845,BGD.5.22.62.426,25.006406887107076
5846,BGD.5.22.58.398,25.01790371925881
5847,BGD.3.13.33.215,25.2246114446197
5848,BGD.3.12.32.205,25.266586919104196
5849,BGD.3.12.32.207,25.235502107256895
5850,BGD.2.5.11.79,25.609981557024053
5851,BGD.3.10.29.187,25.849754927600458
5852,BGD.2.5.12.82,25.609981557024053
5853,BGD.3.9.19.137,25.32194634984971
5854,BGD.3.12.32.201,25.366036360034144
5855,BGD.3.12.32.208,25.42175847305714
5856,BGD.2.5.10.74,25.393800962664216
5857,BGD.3.9.23.156,25.42175847305714
5858,BGD.3.9.19.133,25.533809652796066
5859,BGD.5.22.60.413,24.921664702640214
5860,BGD.5.19.49.321,25.005799149236754
5861,BGD.5.22.62.425,24.995787550022555
5862,BGD.5.21.57.392,25.636221717821872
5863,BGD.5.19.50.338,24.58594089291124
5864,BGD.4.16.43.291,26.465595446793355
5865,BGD.3.13.34.228,24.595193407920988
5866,BGD.6.23.63.432,25.13951794845488
5867,BGD.3.9.19.136,25.34474122505617
5868,BGD.6.23.63.435,25.272879162551686
5869,BGD.2.5.10.73,25.32721837785313
5870,BGD.3.9.19.134,25.382896184824915
5871,BGD.3.9.23.157,25.409341800232056
5872,BGD.3.9.22.154,25.740170379437373
5873,BGD.2.5.10.68,25.334126593038945
5874,BGD.3.9.18.132,25.779442400620894
5875,BGD.3.9.22.151,25.651408106980114
5876,BGD.3.9.20.144,25.863623897891426
5877,BGD.2.5.12.85,25.652283249513516
5878,BGD.2.7.14.104,25.575366376283284
5879,BGD.3.13.33.221,25.200537967351977
5880,BGD.6.23.64.440,25.007694899303416
5881,BGD.4.17.45.298,25.752557645591423
5882,BGD.4.17.45.297,25.69387604518397
5883,BGD.5.20.52.345,25.71948337441887
5884,BGD.5.20.52.350,25.64235438106745
5885,BGD.4.17.44.294,25.754886653946187
5886,BGD.4.15.38.263,25.680567762089765
5887,BGD.3.10.25.168,25.709600380379726
5888,BGD.4.15.37.255,25.743518270134064
5889,BGD.2.4.8.50,25.528962257124178
5890,BGD.2.4.8.54,25.797727468740163
5891,BGD.2.7.14.106,25.835310370732998
5892,BGD.5.21.57.391,25.6969978573928
5893,BGD.5.19.49.330,24.87892230217246
5894,BGD.5.19.50.337,24.71002292994973
5895,BGD.5.22.60.414,24.785114237035277
5896,BGD.5.20.53.361,25.542643416808673
5897,BGD.5.21.55.375,25.506764925475608
5898,BGD.3.14.35.240,25.4464130261469
5899,BGD.5.20.52.349,25.648987349811478
5900,BGD.3.14.35.243,25.731786341448885
5901,BGD.5.20.52.351,25.677602393371146
5902,BGD.5.22.61.416,24.835841136853077
5903,BGD.5.19.50.336,24.82212586542998
5904,BGD.5.22.61.415,24.87420939300995
5905,BGD.5.22.60.411,24.841776579357273
5906,BGD.5.22.59.401,24.926545425872405
5907,BGD.5.19.51.343,24.963153202650275
5908,BGD.5.19.51.339,25.068691784952403
5909,BGD.5.22.61.417,24.880963909327974
5910,BGD.5.22.59.405,24.953767769486973
5911,BGD.5.22.61.419,24.878996014894838
5912,BGD.5.19.49.323,24.93870331999176
5913,BGD.5.22.60.412,24.90471508947995
5914,BGD.5.22.60.410,24.913425345473712
5915,BGD.5.22.61.418,24.846846289463116
5916,BGD.5.19.51.341,24.999069334522535
5917,BGD.5.22.62.422,24.852374743638677
5918,BGD.5.22.59.404,24.98099011310154
5919,BGD.5.22.61.420,24.9051091388734
5920,BGD.5.22.62.423,24.911797392158945
5921,BGD.5.22.62.427,24.913639426039666
5922,BGD.5.22.59.409,25.02823839976695
5923,BGD.5.19.49.325,24.950941200256352
5924,BGD.5.19.49.326,25.03193305392962
5925,BGD.5.19.49.332,24.99868940033143
5926,BGD.5.22.59.408,25.05369516684537
5927,BGD.5.22.62.424,25.006406887107076
5928,BGD.5.22.59.403,25.03166604135589
5929,BGD.5.22.58.394,25.046204699570826
5930,BGD.3.11.30.189,25.05353166575385
5931,BGD.5.22.58.397,25.042197550515823
5932,BGD.5.22.58.396,25.062123118796194
5933,BGD.3.11.30.188,25.066817599778062
5934,BGD.3.11.31.199,24.94085353578602
5935,BGD.5.18.48.320,25.15820412356851
5936,BGD.3.11.31.195,24.94085353578602
5937,BGD.5.22.58.395,25.129247570534478
5938,BGD.5.22.58.399,25.106342518333577
5939,BGD.5.18.48.317,25.224267974700666
5940,BGD.3.11.30.190,25.155850413609926
5941,BGD.5.18.47.314,25.196866838525793
5942,BGD.3.10.28.181,25.708844040797942
5943,BGD.4.17.46.304,25.783078241441615
5944,BGD.4.17.44.293,25.729121704954025
5945,BGD.3.10.28.182,25.750035729473893
5946,BGD.3.9.20.140,25.880589586698477
5947,BGD.3.9.21.146,25.846560186847228
5948,BGD.2.5.12.87,25.390427429350286
5949,BGD.3.12.32.212,25.21751855553913
5950,BGD.3.10.29.183,25.954249769121446
5951,BGD.2.5.12.86,25.394864307893002
5952,BGD.2.5.12.91,25.632393361327484
5953,BGD.3.11.31.198,25.064814417339548
5954,BGD.3.11.30.193,25.155850413609926
5955,BGD.5.18.47.315,25.162712754388735
5956,BGD.5.21.54.363,25.29482046011671
5957,BGD.5.18.47.312,25.210540156431325
5958,BGD.5.18.47.309,25.182681452453362
5959,BGD.5.21.54.365,25.333797238321964
5960,BGD.5.18.47.306,25.266528889939565
5961,BGD.3.11.30.192,25.216530491388454
5962,BGD.5.21.54.368,25.5581583765059
5963,BGD.3.11.30.191,25.19948050345745
5964,BGD.5.18.47.310,25.304571712269137
5965,BGD.5.21.54.367,25.437884307336237
5966,BGD.5.21.54.366,25.497218343754284
5967,BGD.5.21.56.383,25.62237195988942
5968,BGD.5.21.56.381,25.617589650983103
5969,BGD.3.11.30.194,25.282869588962825
5970,BGD.5.18.47.307,25.265467897244562
5971,BGD.5.18.47.311,25.333218515033803
5972,BGD.3.14.35.241,25.19948050345745
5973,BGD.5.20.53.356,25.273638246756192
5974,BGD.5.18.47.313,25.31185280404523
5975,BGD.5.21.56.382,25.69794475220374
5976,BGD.5.21.57.393,25.64446185916624
5977,BGD.5.21.57.385,25.581081464798388
5978,BGD.3.14.35.239,25.422111353111063
5979,BGD.5.21.55.378,25.432321349333293
5980,BGD.5.20.53.359,25.40571301701263
5981,BGD.5.21.57.389,25.663683627783726
5982,BGD.5.21.55.377,25.546455697656242
5983,BGD.3.14.35.236,25.40571301701263
5984,BGD.5.20.53.357,25.3895275852132
5985,BGD.5.20.53.360,25.389740489512207
5986,BGD.3.14.35.238,25.359242242732222
5987,BGD.5.20.53.355,25.46935022964192
5988,BGD.5.21.57.386,25.6969978573928
5989,BGD.5.20.53.353,25.53371398309264
5990,BGD.5.20.52.347,25.55661629067096
5991,BGD.5.21.55.374,25.607086372227275
5992,BGD.3.14.35.245,25.57551066501634
5993,BGD.5.20.53.354,25.565038361287463
5994,BGD.5.20.53.358,25.589381203663038
5995,BGD.4.15.38.260,25.709600380379726
5996,BGD.3.10.25.169,25.761469043215754
5997,BGD.3.10.25.165,25.73930229450511
5998,BGD.4.17.44.296,25.79629830452248
5999,BGD.3.10.25.164,25.736889771204204
6000,BGD.4.16.41.279,26.073574983035314
6001,BGD.4.16.43.290,26.204460547510394
6002,BGD.4.16.41.275,26.19006186504994
6003,BGD.4.16.40.267,26.02725829971179
6004,BGD.1.1.1.2,25.813765867183843
6005,BGD.1.1.1.10,25.795606659617135
6006,BGD.2.7.15.108,26.045899776685204
6007,BGD.2.6.13.96,25.400729958564302
6008,BGD.1.1.1.4,25.75413854823222
6009,BGD.1.2.4.27,26.120724463286024
6010,BGD.2.4.8.49,25.63140333673229
6011,BGD.1.2.6.35,26.138763691634153
6012,BGD.2.4.8.46,25.81284367397663
6013,BGD.3.14.35.242,25.59415449452362
6014,BGD.4.17.45.302,25.71965197266678
6015,BGD.5.20.52.352,25.690209229336443
6016,BGD.4.17.46.303,25.754958798312845
6017,BGD.4.17.45.301,25.711348312912776
6018,BGD.3.9.20.141,25.914746023369293
6019,BGD.4.15.37.254,25.730399914926597
6020,BGD.4.15.37.259,25.696521469320416
6021,BGD.3.10.28.180,25.680567762089765
6022,BGD.3.10.25.167,25.725461162529598
6023,BGD.4.17.44.295,25.8561020635009
6024,BGD.4.15.37.258,25.89948090275003
6025,BGD.4.15.36.248,25.84739651257432
6026,BGD.4.15.36.247,25.78746610886547
6027,BGD.3.10.26.174,25.73268696976386
6028,BGD.3.10.27.178,25.720770210348196
6029,BGD.3.10.25.163,25.78040458690083
6030,BGD.4.15.36.249,25.810796969664594
6031,BGD.4.15.39.265,25.766741855396884
6032,BGD.3.10.26.172,25.788044440064837
6033,BGD.4.15.39.266,25.785784831453867
6034,BGD.4.15.36.250,26.007751090339525
6035,BGD.4.15.36.253,26.007751090339525
6036,BGD.3.10.26.171,25.858796498755794
6037,BGD.4.15.36.246,25.972826551418493
6038,BGD.4.15.36.252,25.99706117724412
6039,BGD.4.15.39.264,25.898575647785503
6040,BGD.4.16.41.282,26.022782212274233
6041,BGD.4.16.41.284,26.002036786002293
6042,BGD.4.16.41.277,26.112716438598937
6043,BGD.4.16.43.288,26.122789987867066
6044,BGD.4.15.36.251,26.132270698644845
6045,BGD.4.16.41.278,26.175187970783753
6046,BGD.1.1.3.18,25.86249860260888
6047,BGD.4.16.41.283,26.073574983035314
6048,BGD.4.16.43.292,26.239283927482774
6049,BGD.4.16.41.276,26.345016369763705
6050,BGD.4.16.41.281,26.370903874558753
6051,BGD.4.16.40.274,26.104960919195133
6052,BGD.4.16.40.273,26.07069077672925
6053,BGD.1.1.3.15,25.923898947786086
6054,BGD.4.16.43.286,26.380121885740934
6055,BGD.1.1.3.20,25.91107920752188
6056,BGD.1.1.3.17,26.114637282358174
6057,BGD.1.2.5.30,26.263291141718298
6058,BGD.4.16.41.280,26.446639775875667
6059,BGD.4.16.40.272,26.284548188055478
6060,BGD.3.13.33.214,24.572651430086495
6061,BGD.3.14.35.244,25.38737619315195
6062,BGD.3.9.18.131,25.666023928300387
6063,BGD.3.9.23.159,25.50963972164689
6064,BGD.3.10.27.177,25.7428252137086
6065,BGD.2.5.11.81,25.688754579336972
6066,BGD.3.9.22.155,25.70260394518033
6067,BGD.3.9.18.130,25.85567625490279
6068,BGD.2.5.12.90,25.705617540839512
6069,BGD.3.11.31.197,24.7935002354684
6070,BGD.3.13.33.217,24.86792185462963
6071,BGD.3.13.34.227,24.55059485837044
6072,BGD.6.23.65.447,24.56217442129025
6073,BGD.6.23.65.451,24.740786228859275
6074,BGD.6.23.65.444,24.667735352662458
6075,BGD.3.13.34.234,24.670144347162857
6076,BGD.3.11.31.196,24.979098676012995
6077,BGD.3.13.34.233,24.63294098727232
6078,BGD.6.23.66.462,24.524346855793386
6079,BGD.3.13.33.223,24.868720147729125
6080,BGD.6.23.66.463,24.7747646571473
6081,BGD.6.23.66.454,24.7747646571473
6082,BGD.6.23.66.455,24.881420692953004
6083,BGD.3.13.33.220,25.024649844873373
6084,BGD.3.13.33.219,25.088600885496945
6085,BGD.6.23.65.448,25.027941980521646
6086,BGD.3.13.33.216,25.02207711402811
6087,BGD.6.23.64.437,24.78725543478376
6088,BGD.3.13.34.230,25.06775155565387
6089,BGD.3.13.34.229,24.9909930863588
6090,BGD.6.23.66.453,24.88746043111766
6091,BGD.3.13.33.222,25.23794090051716
6092,BGD.3.13.33.218,25.1081061344244
6093,BGD.6.23.64.439,24.957496535388387
6094,BGD.6.23.63.436,25.13716306222939
6095,BGD.3.13.33.224,25.1515542949997
6096,BGD.6.23.64.441,24.97922806536614
6097,BGD.3.12.32.204,25.244744427954046
6098,BGD.3.12.32.203,25.27146921069243
6099,BGD.6.23.64.438,24.936493114588416
6100,BGD.3.13.33.213,25.327188971181698
6101,BGD.6.23.63.430,25.20687569311758
6102,BGD.6.23.64.442,24.936493114588416
6103,BGD.6.23.63.433,25.320655985119913
6104,BGD.3.12.32.211,25.326738068891075
6105,BGD.6.23.63.434,25.32721837785313
6106,BGD.3.12.32.206,25.35049316993259
6107,BGD.3.12.32.202,25.393800962664216
6108,BGD.3.9.23.161,25.49751358673265
6109,BGD.2.5.10.70,25.377086994962166
6110,BGD.3.9.23.160,25.531043073174544
6111,BGD.3.9.19.135,25.52172468722148
6112,BGD.3.9.18.127,25.704408338522
6113,BGD.2.5.10.72,25.48846927095471
6114,BGD.3.9.23.158,25.585685373233247
6115,BGD.2.5.10.69,25.64565145703638
6116,BGD.2.5.12.92,25.511178278681356
6117,BGD.3.9.18.129,25.823165415549326
6118,BGD.2.5.12.83,25.43939306561083
6119,BGD.3.9.22.152,25.782853574473847
6120,BGD.3.9.22.153,25.818268616669826
6121,BGD.2.5.12.89,25.599060703537845
6122,BGD.3.9.21.148,25.85567625490279
6123,BGD.3.9.18.128,25.857668850939774
6124,BGD.2.5.12.88,25.832707292203025
6125,BGD.3.9.21.149,25.814032879757946
6126,BGD.3.9.21.145,25.92230471412074
6127,BGD.2.5.12.84,25.45501153679038
6128,BGD.3.9.21.147,25.899431029035764
6129,BGD.3.9.21.150,25.884432450483985
6130,BGD.3.10.27.179,25.80081595338866
6131,BGD.2.5.11.80,25.90081588720231
6132,BGD.2.5.11.78,25.948222577802937
6133,BGD.2.7.14.105,25.303675396932647
6134,BGD.2.5.12.93,25.423784004565988
6135,BGD.2.5.11.76,26.02419765337862
6136,BGD.2.7.14.102,25.518609932613572
6137,BGD.2.5.11.75,25.99199734847258
6138,BGD.3.10.27.176,25.754433791210616
6139,BGD.2.7.15.109,25.925073646275735
6140,BGD.2.7.16.112,25.799432663577722
6141,BGD.2.5.11.77,26.143388772872214
6142,BGD.3.10.29.185,25.95790325394475
6143,BGD.2.7.16.111,25.779223614987615
6144,BGD.2.7.16.116,25.600368712270566
6145,BGD.2.7.14.103,25.590700975064095
6146,BGD.1.2.6.38,25.96852964863041
6147,BGD.2.4.8.47,25.69644971704281
6148,BGD.2.7.15.110,25.975480601511737
6149,BGD.2.4.8.56,25.52915516488696
6150,BGD.2.7.15.107,26.020092482086437
6151,BGD.1.2.4.21,26.080086796293983
6152,BGD.1.1.1.8,25.961833161476818
6153,BGD.1.1.2.11,25.818468582033717
6154,BGD.1.1.1.5,25.89462558688145
6155,BGD.2.7.16.113,25.87133393497722
6156,BGD.2.4.8.60,25.71425722082249
6157,BGD.2.4.8.57,25.646140784044235
6158,BGD.1.1.2.13,25.841330504450298
6159,BGD.1.2.4.24,26.02240972777298
6160,BGD.2.4.8.51,25.681029642871028
6161,BGD.2.8.17.121,25.224224452827443
6162,BGD.2.4.8.58,25.878574641591456
6163,BGD.1.2.6.33,25.971880832874305
6164,BGD.2.8.17.125,25.235417416044015
6165,BGD.1.1.1.3,25.923287602697293
6166,BGD.1.2.4.22,26.06011143271735
6167,BGD.1.2.6.37,26.054530438622482
6168,BGD.2.4.8.52,25.78320410199393
6169,BGD.2.4.8.48,25.626586523998327
6170,BGD.2.4.8.55,25.708797382212975
6171,BGD.2.7.16.115,25.915489424015878
6172,BGD.1.2.4.25,26.181895044339115
6173,BGD.2.3.7.40,25.128617091505163
6174,BGD.1.2.6.34,26.117884955119692
6175,BGD.2.4.8.59,25.636220149466254
6176,BGD.2.4.8.53,25.459224924632338
6177,BGD.1.2.4.26,26.112921893208068
6178,BGD.1.2.4.23,26.194396408377052
6179,BGD.2.7.16.114,26.00964840876209
6180,BGD.2.4.9.61,25.79027817080511
6181,BGD.2.4.9.62,25.912464065688226
6182,BGD.2.4.9.65,25.679527942197808
6183,BGD.2.4.9.64,26.145400189178645
6184,BGD.2.4.9.67,25.926228740318777
6185,BGD.2.4.9.66,25.98373760268082
6186,BGD.1.2.5.28,26.117425270036335
6187,BGD.2.4.9.63,26.04422712523035
6188,BGD.1.2.6.36,26.212002770526396
6189,BGD.4.16.42.285,26.285382060426343
6190,BGD.3.9.24.162,25.814289305930274
6191,BGD.2.6.13.Rdd5851eee75ea092,24.895201051141544
6192,BGD.5.19.49.Rc2462952b7391849,25.09827003422354
6193,BGD.3.10.25.R0da5ca54bfa54985,25.777392167508552
6194,BGD.2.6.13.R60056825ffb98ba9,25.205676489068047
6195,BGD.2.3.7.R4f0af312147b4065,25.037946835806032
6196,BGD.4.16.40.R1f11686a3de332b7,25.93163956780998
6197,BGD.1.1.3.R20d0aa3f3a64929c,25.79335763740778
6198,BGD.5.21.54.Rb11bb8b4b315ed9a,25.407967920556047
6199,BGD.1.1.2.R4df436232df6b6c4,25.901908247013324
6200,BGD.5.19.49.Ree1fe89e4c1965ec,25.01234232961143
6201,BGD.2.8.17.R5473134b54409d30,25.242224276236456
6202,BGD.3.13.34.Rb05b528a8e6b6922,25.060804523662
6203,BGD.5.21.56.R4e00dd629e58e053,25.618267180686285
6204,BGD.3.9.20.Re900e1bec7fdf8c9,25.768719552053838
6205,BGD.5.19.49.R9f92c5c445149341,25.068638460855556
6206,BGD.3.10.26.R7b59741da91d9874,25.785401368462132
6207,BGD.3.9.20.R4d6c00f55b2b7e27,25.776629711339023
6208,BGD.1.1.1.R40afbb8dba4ea8d5,25.979084291038617
6209,BGD.2.8.17.R72c61f25cd1ef1d2,24.67474959331281
6210,BGD.3.10.29.Rcae1ebc3b0031028,25.7790879522114
6211,BGD.5.19.51.R0d43bd9c16d43380,25.08733992743815
6212,BGD.3.13.34.Rfebfdb2cf0bad8dc,25.034674931947535
6213,BGD.4.16.40.R7b2ad5d2ca26f6f1,26.05875088406549
6214,BGD.5.21.57.R113efbed4a5c7258,25.621980263029798
6215,BGD.6.23.66.R3bd21c027b2f71eb,24.330920751478384
6216,BGD.6.23.66.R965ed56cb8321b6e,24.261927603810918
6217,BGD.1.2.5.R960a48b7c23fee3c,26.215845634311663
6218,BGD.6.23.65.R6d7c3dcaaaec89d8,24.316058227791842
6219,BGD.6.23.65.R4d7c40ff5b625d75,25.09026412681723
6220,BGD.5.22.59.R43c5e0703c7e749b,24.946919935999194
6221,BGD.5.19.50.R2a2ba97842ad6fcf,24.83790477940729
6222,BGD.6.23.63.R722a40092a35c933,25.262526053863283
6223,BGD.6.23.66.R7fa86402f75e2393,24.82970925778538
6224,BGD.1.1.1.Rb36f46f31c690872,25.74175010581149
6225,BGD.3.14.35.R9cef5193515e4f5a,25.52028376033526
6226,BGD.5.22.62.Rcf1628890550174b,24.92630664370307
6227,BGD.5.20.52.R125136119e8d3fc6,25.579442925082077
6228,BGD.5.18.48.Rc936df70dbdcaed3,25.253920485618522
6229,BGD.5.21.55.R165d22f8c7880621,25.642594339503987
6230,BGD.5.18.47.Re60cabddb9724f4c,25.42874549812167
6231,BGD.5.21.54.Rf9f7a36e96c30dea,25.42874549812167
6232,BGD.3.12.32.Rb4164696c969e84a,25.347462322359814
6233,BGD.4.15.38.Ra5a1228e24ffb65b,25.71668934857085
6234,BGD.6.23.65.R427fbf20fb248437,24.636472532432617
6235,BGD.5.21.57.Rb6a28899296e4911,25.709903857225953
6236,BGD.4.15.37.R491f0f32ff9dd1f0,25.770670272990934
6237,BGD.4.16.43.Rd5eda78af27ee30d,26.32336936296069
6238,BGD.4.17.45.Rf0e31296bbbc1e05,25.696521469320416
6239,BGD.5.21.54.R44665ba5f333231f,25.318441466737852
6240,BGD.2.3.7.Re36a00183f7f0ee2,24.89320950067523
6241,MRT.13.40,25.3423664492276
6242,MRT.8.30,30.283251049610474
6243,MRT.1.3,26.876616743714827
6244,MRT.11.34,27.956819749927828
6245,MRT.13.39,28.997827663594173
6246,MRT.13.42,26.884487818133284
6247,MRT.2.5,29.12202384398598
6248,MRT.7.22,28.989377515674718
6249,MRT.13.44,27.729779874842716
6250,MRT.7.25,27.816508964852165
6251,MRT.12.38,25.571583110017954
6252,MRT.1.2,28.16363250960137
6253,MRT.8.28,29.924553373228886
